dataset,video_key,setting,fscore
TVSum,video_43,fixed_alpha_0.8,0.6782164435616942
TVSum,video_43,fixed_alpha_0.9,0.6782164435616942
TVSum,video_43,fixed_alpha_1.0,0.6782164435616942
TVSum,video_43,adaptive_strength_0.0,0.6782164435616942
TVSum,video_43,adaptive_strength_0.1,0.6782164435616942
TVSum,video_43,adaptive_strength_0.2,0.6782164435616942
TVSum,video_43,adaptive_strength_0.3,0.6782164435616942
TVSum,video_43,adaptive_strength_0.4,0.6782164435616942
TVSum,video_43,adaptive_strength_0.5,0.6782164435616942
TVSum,video_43,adaptive_strength_0.6,0.6782164435616942
TVSum,video_43,adaptive_strength_0.7,0.6782164435616942
TVSum,video_43,adaptive_strength_0.8,0.6782164435616942
TVSum,video_43,adaptive_strength_0.9,0.6782164435616942
TVSum,video_43,adaptive_strength_1.0,0.6782164435616942
TVSum,video_44,fixed_alpha_0.0,0.7138765905462091
TVSum,video_44,fixed_alpha_0.1,0.7138765905462091
TVSum,video_44,fixed_alpha_0.2,0.7138765905462091
TVSum,video_44,fixed_alpha_0.3,0.7138765905462091
TVSum,video_44,fixed_alpha_0.4,0.7138765905462091
TVSum,video_44,fixed_alpha_0.5,0.7138765905462091
TVSum,video_44,fixed_alpha_0.6,0.7138765905462091
TVSum,video_44,fixed_alpha_0.7,0.7138765905462091
TVSum,video_44,fixed_alpha_0.8,0.7138765905462091
TVSum,video_44,fixed_alpha_0.9,0.7138765905462091
TVSum,video_44,fixed_alpha_1.0,0.7278867898221103
TVSum,video_44,adaptive_strength_0.0,0.7138765905462091
TVSum,video_44,adaptive_strength_0.1,0.7138765905462091
TVSum,video_44,adaptive_strength_0.2,0.7138765905462091
TVSum,video_44,adaptive_strength_0.3,0.7138765905462091
TVSum,video_44,adaptive_strength_0.4,0.7138765905462091
TVSum,video_44,adaptive_strength_0.5,0.7138765905462091
TVSum,video_44,adaptive_strength_0.6,0.7138765905462091
TVSum,video_44,adaptive_strength_0.7,0.7138765905462091
TVSum,video_44,adaptive_strength_0.8,0.7138765905462091
TVSum,video_44,adaptive_strength_0.9,0.7138765905462091
TVSum,video_44,adaptive_strength_1.0,0.7138765905462091
TVSum,video_45,fixed_alpha_0.0,0.726913058487536
TVSum,video_45,fixed_alpha_0.1,0.726913058487536
TVSum,video_45,fixed_alpha_0.2,0.726913058487536
TVSum,video_45,fixed_alpha_0.3,0.726913058487536
TVSum,video_45,fixed_alpha_0.4,0.726913058487536
TVSum,video_45,fixed_alpha_0.5,0.726913058487536
TVSum,video_45,fixed_alpha_0.6,0.726913058487536
TVSum,video_45,fixed_alpha_0.7,0.726913058487536
TVSum,video_45,fixed_alpha_0.8,0.726913058487536
TVSum,video_45,fixed_alpha_0.9,0.726913058487536
TVSum,video_45,fixed_alpha_1.0,0.726913058487536
TVSum,video_45,adaptive_strength_0.0,0.726913058487536
TVSum,video_45,adaptive_strength_0.1,0.726913058487536
TVSum,video_45,adaptive_strength_0.2,0.726913058487536
TVSum,video_45,adaptive_strength_0.3,0.726913058487536
TVSum,video_45,adaptive_strength_0.4,0.726913058487536
TVSum,video_45,adaptive_strength_0.5,0.726913058487536
TVSum,video_45,adaptive_strength_0.6,0.726913058487536
TVSum,video_45,adaptive_strength_0.7,0.726913058487536
TVSum,video_45,adaptive_strength_0.8,0.726913058487536
TVSum,video_45,adaptive_strength_0.9,0.726913058487536
TVSum,video_45,adaptive_strength_1.0,0.726913058487536
TVSum,video_46,fixed_alpha_0.0,0.6048325704866546
TVSum,video_46,fixed_alpha_0.1,0.6094503885478525
TVSum,video_46,fixed_alpha_0.2,0.6110114498699797
TVSum,video_46,fixed_alpha_0.3,0.6110114498699797
TVSum,video_46,fixed_alpha_0.4,0.6110114498699797
TVSum,video_46,fixed_alpha_0.5,0.6110114498699797
TVSum,video_46,fixed_alpha_0.6,0.6110114498699797
TVSum,video_46,fixed_alpha_0.7,0.6110114498699797
TVSum,video_46,fixed_alpha_0.8,0.6110114498699797
TVSum,video_46,fixed_alpha_0.9,0.5684923586902727
TVSum,video_46,fixed_alpha_1.0,0.5684923586902727
TVSum,video_46,adaptive_strength_0.0,0.5684923586902727
TVSum,video_46,adaptive_strength_0.1,0.5684923586902727
TVSum,video_46,adaptive_strength_0.2,0.5684923586902727
TVSum,video_46,adaptive_strength_0.3,0.5684923586902727
TVSum,video_46,adaptive_strength_0.4,0.5684923586902727
TVSum,video_46,adaptive_strength_0.5,0.6110114498699797
TVSum,video_46,adaptive_strength_0.6,0.6110114498699797
TVSum,video_46,adaptive_strength_0.7,0.6110114498699797
TVSum,video_46,adaptive_strength_0.8,0.6110114498699797
TVSum,video_46,adaptive_strength_0.9,0.6110114498699797
TVSum,video_46,adaptive_strength_1.0,0.6110114498699797
TVSum,video_47,fixed_alpha_0.0,0.44183734936979147
TVSum,video_47,fixed_alpha_0.1,0.49429792665852623
TVSum,video_47,fixed_alpha_0.2,0.49394051318101095
TVSum,video_47,fixed_alpha_0.3,0.49394051318101095
TVSum,video_47,fixed_alpha_0.4,0.49394051318101095
TVSum,video_47,fixed_alpha_0.5,0.49488901221993736
TVSum,video_47,fixed_alpha_0.6,0.49488901221993736
TVSum,video_47,fixed_alpha_0.7,0.49488901221993736
TVSum,video_47,fixed_alpha_0.8,0.49488901221993736
TVSum,video_47,fixed_alpha_0.9,0.49488901221993736
TVSum,video_47,fixed_alpha_1.0,0.49488901221993736
TVSum,video_47,adaptive_strength_0.0,0.49488901221993736
TVSum,video_47,adaptive_strength_0.1,0.49488901221993736
TVSum,video_47,adaptive_strength_0.2,0.49488901221993736
TVSum,video_47,adaptive_strength_0.3,0.49488901221993736
TVSum,video_47,adaptive_strength_0.4,0.49488901221993736
TVSum,video_47,adaptive_strength_0.5,0.49488901221993736
TVSum,video_47,adaptive_strength_0.6,0.49488901221993736
TVSum,video_47,adaptive_strength_0.7,0.49488901221993736
TVSum,video_47,adaptive_strength_0.8,0.49488901221993736
TVSum,video_47,adaptive_strength_0.9,0.49488901221993736
TVSum,video_47,adaptive_strength_1.0,0.49488901221993736
TVSum,video_48,fixed_alpha_0.0,0.37174456599817607
TVSum,video_48,fixed_alpha_0.1,0.45572015420816714
TVSum,video_48,fixed_alpha_0.2,0.45572015420816714
TVSum,video_48,fixed_alpha_0.3,0.45572015420816714
TVSum,video_48,fixed_alpha_0.4,0.3998374815989297
TVSum,video_48,fixed_alpha_0.5,0.3998374815989297
TVSum,video_48,fixed_alpha_0.6,0.3998374815989297
TVSum,video_48,fixed_alpha_0.7,0.43908715792525077
TVSum,video_48,fixed_alpha_0.8,0.43908715792525077
TVSum,video_48,fixed_alpha_0.9,0.43908715792525077
TVSum,video_48,fixed_alpha_1.0,0.43388237741646246
TVSum,video_48,adaptive_strength_0.0,0.43908715792525077
TVSum,video_48,adaptive_strength_0.1,0.43908715792525077
TVSum,video_48,adaptive_strength_0.2,0.43908715792525077
TVSum,video_48,adaptive_strength_0.3,0.43908715792525077
TVSum,video_48,adaptive_strength_0.4,0.43908715792525077
TVSum,video_48,adaptive_strength_0.5,0.43908715792525077
TVSum,video_48,adaptive_strength_0.6,0.43908715792525077
TVSum,video_48,adaptive_strength_0.7,0.43908715792525077
TVSum,video_48,adaptive_strength_0.8,0.43908715792525077
TVSum,video_48,adaptive_strength_0.9,0.43908715792525077
TVSum,video_48,adaptive_strength_1.0,0.3998374815989297
TVSum,video_49,fixed_alpha_0.0,0.48369745584688273
TVSum,video_49,fixed_alpha_0.1,0.4249118567272501
TVSum,video_49,fixed_alpha_0.2,0.46780937376346204
TVSum,video_49,fixed_alpha_0.3,0.46780937376346204
TVSum,video_49,fixed_alpha_0.4,0.46780937376346204
TVSum,video_49,fixed_alpha_0.5,0.46780937376346204
TVSum,video_49,fixed_alpha_0.6,0.46780937376346204
TVSum,video_49,fixed_alpha_0.7,0.46780937376346204
TVSum,video_49,fixed_alpha_0.8,0.46780937376346204
TVSum,video_49,fixed_alpha_0.9,0.46780937376346204
TVSum,video_49,fixed_alpha_1.0,0.46780937376346204
TVSum,video_49,adaptive_strength_0.0,0.46780937376346204
TVSum,video_49,adaptive_strength_0.1,0.46780937376346204
TVSum,video_49,adaptive_strength_0.2,0.46780937376346204
TVSum,video_49,adaptive_strength_0.3,0.46780937376346204
TVSum,video_49,adaptive_strength_0.4,0.46780937376346204
TVSum,video_49,adaptive_strength_0.5,0.46780937376346204
TVSum,video_49,adaptive_strength_0.6,0.46780937376346204
TVSum,video_49,adaptive_strength_0.7,0.46780937376346204
TVSum,video_49,adaptive_strength_0.8,0.46780937376346204
TVSum,video_49,adaptive_strength_0.9,0.46780937376346204
TVSum,video_49,adaptive_strength_1.0,0.46780937376346204
TVSum,video_50,fixed_alpha_0.0,0.47130250023316245
TVSum,video_50,fixed_alpha_0.1,0.4895009941764097
TVSum,video_50,fixed_alpha_0.2,0.5319802801941726
TVSum,video_50,fixed_alpha_0.3,0.5319802801941726
TVSum,video_50,fixed_alpha_0.4,0.5635847761291244
TVSum,video_50,fixed_alpha_0.5,0.5635847761291244
TVSum,video_50,fixed_alpha_0.6,0.5635847761291244
TVSum,video_50,fixed_alpha_0.7,0.5635847761291244
TVSum,video_50,fixed_alpha_0.8,0.5635847761291244
TVSum,video_50,fixed_alpha_0.9,0.5875752197943334
TVSum,video_50,fixed_alpha_1.0,0.5875752197943334
TVSum,video_50,adaptive_strength_0.0,0.5635847761291244
TVSum,video_50,adaptive_strength_0.1,0.5635847761291244
TVSum,video_50,adaptive_strength_0.2,0.5635847761291244
TVSum,video_50,adaptive_strength_0.3,0.5635847761291244
TVSum,video_50,adaptive_strength_0.4,0.5635847761291244
TVSum,video_50,adaptive_strength_0.5,0.5635847761291244
TVSum,video_50,adaptive_strength_0.6,0.5635847761291244
TVSum,video_50,adaptive_strength_0.7,0.5635847761291244
TVSum,video_50,adaptive_strength_0.8,0.5635847761291244
TVSum,video_50,adaptive_strength_0.9,0.5635847761291244
TVSum,video_50,adaptive_strength_1.0,0.5635847761291244
SumMe,video_1,fixed_alpha_0.0,0.5996978851963746
SumMe,video_1,fixed_alpha_0.1,0.6495468277945619
SumMe,video_1,fixed_alpha_0.2,0.6495468277945619
SumMe,video_1,fixed_alpha_0.3,0.6495468277945619
SumMe,video_1,fixed_alpha_0.4,0.6495468277945619
SumMe,video_1,fixed_alpha_0.5,0.6495468277945619
SumMe,video_1,fixed_alpha_0.6,0.6495468277945619
SumMe,video_1,fixed_alpha_0.7,0.4963971176941553
SumMe,video_1,fixed_alpha_0.8,0.4963971176941553
SumMe,video_1,fixed_alpha_0.9,0.4963971176941553
SumMe,video_1,fixed_alpha_1.0,0.4963971176941553
SumMe,video_1,adaptive_strength_0.0,0.4963971176941553
SumMe,video_1,adaptive_strength_0.1,0.4963971176941553
SumMe,video_1,adaptive_strength_0.2,0.4963971176941553
SumMe,video_1,adaptive_strength_0.3,0.4963971176941553
SumMe,video_1,adaptive_strength_0.4,0.4963971176941553
SumMe,video_1,adaptive_strength_0.5,0.4963971176941553
SumMe,video_1,adaptive_strength_0.6,0.4963971176941553
SumMe,video_1,adaptive_strength_0.7,0.4963971176941553
SumMe,video_1,adaptive_strength_0.8,0.4963971176941553
SumMe,video_1,adaptive_strength_0.9,0.4963971176941553
SumMe,video_1,adaptive_strength_1.0,0.4963971176941553
SumMe,video_2,fixed_alpha_0.0,0.30051057622173594
SumMe,video_2,fixed_alpha_0.1,0.28611898016997167
SumMe,video_2,fixed_alpha_0.2,0.28611898016997167
SumMe,video_2,fixed_alpha_0.3,0.28611898016997167
SumMe,video_2,fixed_alpha_0.4,0.2658137882018479
SumMe,video_2,fixed_alpha_0.5,0.2658137882018479
SumMe,video_2,fixed_alpha_0.6,0.2658137882018479
SumMe,video_2,fixed_alpha_0.7,0.2658137882018479
SumMe,video_2,fixed_alpha_0.8,0.2658137882018479
SumMe,video_2,fixed_alpha_0.9,0.2658137882018479
SumMe,video_2,fixed_alpha_1.0,0.2658137882018479
SumMe,video_2,adaptive_strength_0.0,0.2658137882018479
SumMe,video_2,adaptive_strength_0.1,0.2658137882018479
SumMe,video_2,adaptive_strength_0.2,0.2658137882018479
SumMe,video_2,adaptive_strength_0.3,0.2658137882018479
SumMe,video_2,adaptive_strength_0.4,0.2658137882018479
SumMe,video_2,adaptive_strength_0.5,0.2658137882018479
SumMe,video_2,adaptive_strength_0.6,0.2658137882018479
SumMe,video_2,adaptive_strength_0.7,0.2658137882018479
SumMe,video_2,adaptive_strength_0.8,0.2658137882018479
SumMe,video_2,adaptive_strength_0.9,0.2658137882018479
SumMe,video_2,adaptive_strength_1.0,0.2658137882018479
SumMe,video_3,fixed_alpha_0.0,0.34171907756813413
SumMe,video_3,fixed_alpha_0.1,0.308316430020284
SumMe,video_3,fixed_alpha_0.2,0.308316430020284
SumMe,video_3,fixed_alpha_0.3,0.308316430020284
SumMe,video_3,fixed_alpha_0.4,0.308316430020284
SumMe,video_3,fixed_alpha_0.5,0.5492957746478873
SumMe,video_3,fixed_alpha_0.6,0.5492957746478873
SumMe,video_3,fixed_alpha_0.7,0.5492957746478873
SumMe,video_3,fixed_alpha_0.8,0.5492957746478873
SumMe,video_3,fixed_alpha_0.9,0.5492957746478873
SumMe,video_3,fixed_alpha_1.0,0.5492957746478873
SumMe,video_3,adaptive_strength_0.0,0.5492957746478873
SumMe,video_3,adaptive_strength_0.1,0.5492957746478873
SumMe,video_3,adaptive_strength_0.2,0.5492957746478873
SumMe,video_3,adaptive_strength_0.3,0.5492957746478873
SumMe,video_3,adaptive_strength_0.4,0.5492957746478873
SumMe,video_3,adaptive_strength_0.5,0.5492957746478873
SumMe,video_3,adaptive_strength_0.6,0.5492957746478873
SumMe,video_3,adaptive_strength_0.7,0.5492957746478873
SumMe,video_3,adaptive_strength_0.8,0.5492957746478873
SumMe,video_3,adaptive_strength_0.9,0.5492957746478873
SumMe,video_3,adaptive_strength_1.0,0.5492957746478873
SumMe,video_4,fixed_alpha_0.0,0.29595375722543354
SumMe,video_4,fixed_alpha_0.1,0.46864686468646866
SumMe,video_4,fixed_alpha_0.2,0.46864686468646866
SumMe,video_4,fixed_alpha_0.3,0.46864686468646866
SumMe,video_4,fixed_alpha_0.4,0.46864686468646866
SumMe,video_4,fixed_alpha_0.5,0.46864686468646866
SumMe,video_4,fixed_alpha_0.6,0.46864686468646866
SumMe,video_4,fixed_alpha_0.7,0.46864686468646866
SumMe,video_4,fixed_alpha_0.8,0.46864686468646866
SumMe,video_4,fixed_alpha_0.9,0.46864686468646866
SumMe,video_4,fixed_alpha_1.0,0.46864686468646866
SumMe,video_4,adaptive_strength_0.0,0.46864686468646866
SumMe,video_4,adaptive_strength_0.1,0.46864686468646866
SumMe,video_4,adaptive_strength_0.2,0.46864686468646866
SumMe,video_4,adaptive_strength_0.3,0.46864686468646866
SumMe,video_4,adaptive_strength_0.4,0.46864686468646866
SumMe,video_4,adaptive_strength_0.5,0.46864686468646866
SumMe,video_4,adaptive_strength_0.6,0.46864686468646866
SumMe,video_4,adaptive_strength_0.7,0.46864686468646866
SumMe,video_4,adaptive_strength_0.8,0.46864686468646866
SumMe,video_4,adaptive_strength_0.9,0.46864686468646866
SumMe,video_4,adaptive_strength_1.0,0.46864686468646866
SumMe,video_5,fixed_alpha_0.0,0.3646982478909798
SumMe,video_5,fixed_alpha_0.1,0.3563968668407311
SumMe,video_5,fixed_alpha_0.2,0.3563968668407311
SumMe,video_5,fixed_alpha_0.3,0.3563968668407311
SumMe,video_5,fixed_alpha_0.4,0.42400521852576645
SumMe,video_5,fixed_alpha_0.5,0.42400521852576645
SumMe,video_5,fixed_alpha_0.6,0.42400521852576645
SumMe,video_5,fixed_alpha_0.7,0.32724902216427637
SumMe,video_5,fixed_alpha_0.8,0.32724902216427637
SumMe,video_5,fixed_alpha_0.9,0.32724902216427637
SumMe,video_5,fixed_alpha_1.0,0.32724902216427637
SumMe,video_5,adaptive_strength_0.0,0.32724902216427637
SumMe,video_5,adaptive_strength_0.1,0.32724902216427637
SumMe,video_5,adaptive_strength_0.2,0.32724902216427637
SumMe,video_5,adaptive_strength_0.3,0.32724902216427637
SumMe,video_5,adaptive_strength_0.4,0.32724902216427637
SumMe,video_5,adaptive_strength_0.5,0.32724902216427637
SumMe,video_5,adaptive_strength_0.6,0.32724902216427637
SumMe,video_5,adaptive_strength_0.7,0.32724902216427637
SumMe,video_5,adaptive_strength_0.8,0.32724902216427637
SumMe,video_5,adaptive_strength_0.9,0.32724902216427637
SumMe,video_5,adaptive_strength_1.0,0.32724902216427637
SumMe,video_6,fixed_alpha_0.0,0.21016949152542375
SumMe,video_6,fixed_alpha_0.1,0.21016949152542375
SumMe,video_6,fixed_alpha_0.2,0.21016949152542375
SumMe,video_6,fixed_alpha_0.3,0.21016949152542375
SumMe,video_6,fixed_alpha_0.4,0.21016949152542375
SumMe,video_6,fixed_alpha_0.5,0.21016949152542375
SumMe,video_6,fixed_alpha_0.6,0.21016949152542375
SumMe,video_6,fixed_alpha_0.7,0.21016949152542375
SumMe,video_6,fixed_alpha_0.8,0.21016949152542375
SumMe,video_6,fixed_alpha_0.9,0.33108108108108114
SumMe,video_6,fixed_alpha_1.0,0.33108108108108114
SumMe,video_6,adaptive_strength_0.0,0.33108108108108114
SumMe,video_6,adaptive_strength_0.1,0.33108108108108114
SumMe,video_6,adaptive_strength_0.2,0.33108108108108114
SumMe,video_6,adaptive_strength_0.3,0.33108108108108114
SumMe,video_6,adaptive_strength_0.4,0.3861788617886179
SumMe,video_6,adaptive_strength_0.5,0.21016949152542375
SumMe,video_6,adaptive_strength_0.6,0.21016949152542375
SumMe,video_6,adaptive_strength_0.7,0.21016949152542375
SumMe,video_6,adaptive_strength_0.8,0.21016949152542375
SumMe,video_6,adaptive_strength_0.9,0.21016949152542375
SumMe,video_6,adaptive_strength_1.0,0.21016949152542375
SumMe,video_7,fixed_alpha_0.0,0.2531740104555638
SumMe,video_7,fixed_alpha_0.1,0.2539325842696629
SumMe,video_7,fixed_alpha_0.2,0.2915681639085894
SumMe,video_7,fixed_alpha_0.3,0.29249011857707513
SumMe,video_7,fixed_alpha_0.4,0.29249011857707513
SumMe,video_7,fixed_alpha_0.5,0.29249011857707513
SumMe,video_7,fixed_alpha_0.6,0.29249011857707513
SumMe,video_7,fixed_alpha_0.7,0.29249011857707513
SumMe,video_7,fixed_alpha_0.8,0.29249011857707513
SumMe,video_7,fixed_alpha_0.9,0.29249011857707513
SumMe,video_7,fixed_alpha_1.0,0.29249011857707513
SumMe,video_7,adaptive_strength_0.0,0.29249011857707513
SumMe,video_7,adaptive_strength_0.1,0.29249011857707513
SumMe,video_7,adaptive_strength_0.2,0.29249011857707513
SumMe,video_7,adaptive_strength_0.3,0.29249011857707513
SumMe,video_7,adaptive_strength_0.4,0.29249011857707513
SumMe,video_7,adaptive_strength_0.5,0.29249011857707513
SumMe,video_7,adaptive_strength_0.6,0.29249011857707513
SumMe,video_7,adaptive_strength_0.7,0.29249011857707513
SumMe,video_7,adaptive_strength_0.8,0.29249011857707513
SumMe,video_7,adaptive_strength_0.9,0.29249011857707513
SumMe,video_7,adaptive_strength_1.0,0.29249011857707513
SumMe,video_8,fixed_alpha_0.0,0.61455525606469
SumMe,video_8,fixed_alpha_0.1,0.61455525606469
SumMe,video_8,fixed_alpha_0.2,0.5013477088948788
SumMe,video_8,fixed_alpha_0.3,0.5013477088948788
SumMe,video_8,fixed_alpha_0.4,0.5013477088948788
SumMe,video_8,fixed_alpha_0.5,0.5013477088948788
SumMe,video_8,fixed_alpha_0.6,0.5013477088948788
SumMe,video_8,fixed_alpha_0.7,0.5013477088948788
SumMe,video_8,fixed_alpha_0.8,0.5013477088948788
SumMe,video_8,fixed_alpha_0.9,0.5013477088948788
SumMe,video_8,fixed_alpha_1.0,0.5013477088948788
SumMe,video_8,adaptive_strength_0.0,0.5013477088948788
SumMe,video_8,adaptive_strength_0.1,0.5013477088948788
SumMe,video_8,adaptive_strength_0.2,0.5013477088948788
SumMe,video_8,adaptive_strength_0.3,0.5013477088948788
SumMe,video_8,adaptive_strength_0.4,0.5013477088948788
SumMe,video_8,adaptive_strength_0.5,0.5013477088948788
SumMe,video_8,adaptive_strength_0.6,0.5013477088948788
SumMe,video_8,adaptive_strength_0.7,0.5013477088948788
SumMe,video_8,adaptive_strength_0.8,0.5013477088948788
SumMe,video_8,adaptive_strength_0.9,0.5013477088948788
SumMe,video_8,adaptive_strength_1.0,0.5013477088948788
SumMe,video_9,fixed_alpha_0.0,0.4203480589022758
SumMe,video_9,fixed_alpha_0.1,0.4203480589022758
SumMe,video_9,fixed_alpha_0.2,0.4203480589022758
SumMe,video_9,fixed_alpha_0.3,0.4203480589022758
SumMe,video_9,fixed_alpha_0.4,0.525764192139738
SumMe,video_9,fixed_alpha_0.5,0.4912985274431057
SumMe,video_9,fixed_alpha_0.6,0.4912985274431057
SumMe,video_9,fixed_alpha_0.7,0.4912985274431057
SumMe,video_9,fixed_alpha_0.8,0.4912985274431057
SumMe,video_9,fixed_alpha_0.9,0.4912985274431057
SumMe,video_9,fixed_alpha_1.0,0.4912985274431057
SumMe,video_9,adaptive_strength_0.0,0.4912985274431057
SumMe,video_9,adaptive_strength_0.1,0.4912985274431057
SumMe,video_9,adaptive_strength_0.2,0.4912985274431057
SumMe,video_9,adaptive_strength_0.3,0.4912985274431057
SumMe,video_9,adaptive_strength_0.4,0.4912985274431057
SumMe,video_9,adaptive_strength_0.5,0.4912985274431057
SumMe,video_9,adaptive_strength_0.6,0.4912985274431057
SumMe,video_9,adaptive_strength_0.7,0.4912985274431057
SumMe,video_9,adaptive_strength_0.8,0.4912985274431057
SumMe,video_9,adaptive_strength_0.9,0.4912985274431057
SumMe,video_9,adaptive_strength_1.0,0.4912985274431057
SumMe,video_10,fixed_alpha_0.0,0.2225362062875309
SumMe,video_10,fixed_alpha_0.1,0.3142655367231639
SumMe,video_10,fixed_alpha_0.2,0.3142655367231639
SumMe,video_10,fixed_alpha_0.3,0.3142655367231639
SumMe,video_10,fixed_alpha_0.4,0.3142655367231639
SumMe,video_10,fixed_alpha_0.5,0.3142655367231639
SumMe,video_10,fixed_alpha_0.6,0.3142655367231639
SumMe,video_10,fixed_alpha_0.7,0.3142655367231639
SumMe,video_10,fixed_alpha_0.8,0.3142655367231639
SumMe,video_10,fixed_alpha_0.9,0.3142655367231639
SumMe,video_10,fixed_alpha_1.0,0.3480409459936464
SumMe,video_10,adaptive_strength_0.0,0.3142655367231639
SumMe,video_10,adaptive_strength_0.1,0.3142655367231639
SumMe,video_10,adaptive_strength_0.2,0.3142655367231639
SumMe,video_10,adaptive_strength_0.3,0.3142655367231639
SumMe,video_10,adaptive_strength_0.4,0.3142655367231639
SumMe,video_10,adaptive_strength_0.5,0.3142655367231639
SumMe,video_10,adaptive_strength_0.6,0.3142655367231639
SumMe,video_10,adaptive_strength_0.7,0.3142655367231639
SumMe,video_10,adaptive_strength_0.8,0.3142655367231639
SumMe,video_10,adaptive_strength_0.9,0.3142655367231639
SumMe,video_10,adaptive_strength_1.0,0.3142655367231639
SumMe,video_11,fixed_alpha_0.0,0.6016597510373444
SumMe,video_11,fixed_alpha_0.1,0.6016597510373444
SumMe,video_11,fixed_alpha_0.2,0.6016597510373444
SumMe,video_11,fixed_alpha_0.3,0.6016597510373444
SumMe,video_11,fixed_alpha_0.4,0.6016597510373444
SumMe,video_11,fixed_alpha_0.5,0.6016597510373444
SumMe,video_11,fixed_alpha_0.6,0.6016597510373444
SumMe,video_11,fixed_alpha_0.7,0.6016597510373444
SumMe,video_11,fixed_alpha_0.8,0.6016597510373444
SumMe,video_11,fixed_alpha_0.9,0.6016597510373444
SumMe,video_11,fixed_alpha_1.0,0.6016597510373444
SumMe,video_11,adaptive_strength_0.0,0.6016597510373444
SumMe,video_11,adaptive_strength_0.1,0.6016597510373444
SumMe,video_11,adaptive_strength_0.2,0.6016597510373444
SumMe,video_11,adaptive_strength_0.3,0.6016597510373444
SumMe,video_11,adaptive_strength_0.4,0.6016597510373444
SumMe,video_11,adaptive_strength_0.5,0.6016597510373444
SumMe,video_11,adaptive_strength_0.6,0.6016597510373444
SumMe,video_11,adaptive_strength_0.7,0.6016597510373444
SumMe,video_11,adaptive_strength_0.8,0.6016597510373444
SumMe,video_11,adaptive_strength_0.9,0.6016597510373444
SumMe,video_11,adaptive_strength_1.0,0.6016597510373444
SumMe,video_12,fixed_alpha_0.0,0.0
SumMe,video_12,fixed_alpha_0.1,0.0
SumMe,video_12,fixed_alpha_0.2,0.0
SumMe,video_12,fixed_alpha_0.3,0.4044943820224719
SumMe,video_12,fixed_alpha_0.4,0.4044943820224719
SumMe,video_12,fixed_alpha_0.5,0.4044943820224719
SumMe,video_12,fixed_alpha_0.6,0.4044943820224719
SumMe,video_12,fixed_alpha_0.7,0.4044943820224719
SumMe,video_12,fixed_alpha_0.8,0.4044943820224719
SumMe,video_12,fixed_alpha_0.9,0.4044943820224719
SumMe,video_12,fixed_alpha_1.0,0.4044943820224719
SumMe,video_12,adaptive_strength_0.0,0.4044943820224719
SumMe,video_12,adaptive_strength_0.1,0.4044943820224719
SumMe,video_12,adaptive_strength_0.2,0.4044943820224719
SumMe,video_12,adaptive_strength_0.3,0.4044943820224719
SumMe,video_12,adaptive_strength_0.4,0.4044943820224719
SumMe,video_12,adaptive_strength_0.5,0.4044943820224719
SumMe,video_12,adaptive_strength_0.6,0.4044943820224719
SumMe,video_12,adaptive_strength_0.7,0.4044943820224719
SumMe,video_12,adaptive_strength_0.8,0.4044943820224719
SumMe,video_12,adaptive_strength_0.9,0.4044943820224719
SumMe,video_12,adaptive_strength_1.0,0.4044943820224719
SumMe,video_13,fixed_alpha_0.0,0.21959095801937567
SumMe,video_13,fixed_alpha_0.1,0.22943722943722944
SumMe,video_13,fixed_alpha_0.2,0.22943722943722944
SumMe,video_13,fixed_alpha_0.3,0.22943722943722944
SumMe,video_13,fixed_alpha_0.4,0.22943722943722944
SumMe,video_13,fixed_alpha_0.5,0.22943722943722944
SumMe,video_13,fixed_alpha_0.6,0.22943722943722944
SumMe,video_13,fixed_alpha_0.7,0.3048065650644783
SumMe,video_13,fixed_alpha_0.8,0.3048065650644783
SumMe,video_13,fixed_alpha_0.9,0.3048065650644783
SumMe,video_13,fixed_alpha_1.0,0.31335149863760225
SumMe,video_13,adaptive_strength_0.0,0.3048065650644783
SumMe,video_13,adaptive_strength_0.1,0.3048065650644783
SumMe,video_13,adaptive_strength_0.2,0.3048065650644783
SumMe,video_13,adaptive_strength_0.3,0.3048065650644783
SumMe,video_13,adaptive_strength_0.4,0.3048065650644783
SumMe,video_13,adaptive_strength_0.5,0.3048065650644783
SumMe,video_13,adaptive_strength_0.6,0.3048065650644783
SumMe,video_13,adaptive_strength_0.7,0.3048065650644783
SumMe,video_13,adaptive_strength_0.8,0.3048065650644783
SumMe,video_13,adaptive_strength_0.9,0.3048065650644783
SumMe,video_13,adaptive_strength_1.0,0.3048065650644783
SumMe,video_14,fixed_alpha_0.0,0.34820775420629113
SumMe,video_14,fixed_alpha_0.1,0.3429068755439512
SumMe,video_14,fixed_alpha_0.2,0.3429068755439512
SumMe,video_14,fixed_alpha_0.3,0.45839416058394156
SumMe,video_14,fixed_alpha_0.4,0.45839416058394156
SumMe,video_14,fixed_alpha_0.5,0.45839416058394156
SumMe,video_14,fixed_alpha_0.6,0.45839416058394156
SumMe,video_14,fixed_alpha_0.7,0.45839416058394156
SumMe,video_14,fixed_alpha_0.8,0.45839416058394156
SumMe,video_14,fixed_alpha_0.9,0.45839416058394156
SumMe,video_14,fixed_alpha_1.0,0.45839416058394156
SumMe,video_14,adaptive_strength_0.0,0.45839416058394156
SumMe,video_14,adaptive_strength_0.1,0.45839416058394156
